Nome,Tipo,Sub-Tipo,Local,Imagem,Descrição,Interconexão 1,Interconexão 2,Interconexão 3,Interconexão 4,Interconexão 5,Interconexão 6,Interconexão 7,Interconexão 8,Interconexão 9,Interconexão 10,Interconexão 11,Interconexão 12,Interconexão 13,Interconexão 14,Interconexão 15
Forum Paula Batista,Local,Instituição,Santo Antonio,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua do Imperador,Fórum Thomaz de Aquino,Praça da República,Palácio da Justiça,,,,,,,,,,,
Fórum Thomaz de Aquino,Local,Instituição,São José,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua do Imperador,Palácio da Justiça,Praça Dezessete,Forum Paula Batista,Praça da República,Fórum Thomaz de Aquino,,,,,,,,,
Barreto de Menezes,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Invasão Holandesa,,,,,,,,,,,,,,
Francisco Brennand,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Oficina Brennand,Instituto Ricardo Brennand,Marco Zero,Parque das Esculturas,,,,,,,,,,,
Francisco do Rego Barros,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Ponte Mauricio de Nassau,Palácio do Campo das Princesas,Teatro Santa Isabel,Biblioteca Pública do Estado de Pernambuco,Cemitério de Santo Amaro,Avenida Conde da Boa Vista,,,,,,,,,
Francisco Pessoa de Queiroz,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",João Pessoa de Queiroz,José Pessoa de Queiroz,Revolução de 30,João Pessoa,,,,,,,,,,,
Frascisco Paes Barreto,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Revolução de 1817,Confederação do Equador,,,,,,,,,,,,,
Frei Caneca,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Arsenal da Marinha,Arsenal da Marinha,Confederação do Equador,Forte das Cinco Pontas,Praça do Carmo,Monumento a Frei Caneca,,,,,,,,,
Frei Damião de Bonzano,Personagem,,,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Igreja dos Capuchios,,,,,,,,,,,,,,
Fundação Joaquim Nabuco,Local,Museu,Apipucos,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Gilberto Freyre,Mario Souto Maior,Manuel Correia de Andrade,Nilo Pereira,Rua Henrique Dias,,,,,,,,,,
Gabinete Português de Leitura,Local,Museu,Santo Antonio,https://i.pinimg.com/originals/2c/05/7a/2c057a3dec97f63bd9999b4bf0b7c516.jpg,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua do Imperador,Arquivo Publico,,,,,,,,,,,,,
Gago Coutinho,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Praça Dezessete,Monumento aos aviadores portugueses,Gago Coutinho,Sacadura Cabral,Cais de Santa Rita,,,,,,,,,,
Galo da Madrugada,Local,Clube de Carnaval,São José,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Praça Sergio Loreto,Enéas Alves Freire,Madeiras do Rosarinho,,,,,,,,,,,,
Gervásio Pires,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua Gervásio Pires,Convenção de Beberibe,Cruz Cabugá,Revolução de 1817,Luis Rego,Pedro da Silva Pedroso,Palácio da Justiça,,,,,,,,
Gilberto Freyre,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Museu do Homem do Nordeste,Fundação Joaquim Nabuco,Mario Souto Maior,Estácio Coimbra,Fundação Joaquim Nabuco,Diario de Pernambuco,Democrito de Souza Filho,,,,,,,,
Gregório Bezerra,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Casa da Cultura,Intentona Comunista,,,,,,,,,,,,,
Guerra dos Mascates,Fato Histórico,Batalha,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Avenida Marques de Olinda,Marco Zero,Sebastião de Castro Caldas,,,,,,,,,,,,
HEMOPE,Local,Hospital,Derby,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua Joaquim Nabuco,Hospital da Restauração,Rua Joaquim Nabuco,,,,,,,,,,,,
Henrique Dias,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Rua Henrique Dias,Sitio da Trindade,Convento de Santo Antonio,,,,,,,,,,,,
Herculano Ramos,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Estação Central,Igreja Basílica de Nossa Senhora do Carmo,,,,,,,,,,,,,
Herculano Bandeira,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Avenida Herculano Bandeira,Ponte Paulo Guerra,Dantas Barreto,Conselheiro Rosa e Sila,,,,,,,,,,,
Hermilio Borba Filho,Personagem,,,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Teatro Hermilio Borba Filho,,,,,,,,,,,,,,
Hospital Barão de Lucena,Local,Hospital,Caxangá,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Barão de Lucena,Avenida Caxangá,,,,,,,,,,,,,
Hospital Centenário,Local,Hospital,Aflitos,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Avenida Rosa e Silva,Sergio Loreto,Clube Portugues,,,,,,,,,,,,
Hospital da Restauração,Local,Hospital,Derby,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"In odio turpis, dictum vitae tellus et, bibendum commodo lorem. Phasellus porttitor laoreet ipsum, et ultricies velit semper in. Donec mollis dolor enim. Interdum et malesuada fames ac ante ipsum primis in faucibus. Praesent eget bibendum orci. Curabitur et placerat sem. Vivamus tempor sed sapien in viverra. Suspendisse potenti. Maecenas laoreet justo ut est sodales accumsan.",Avenida Agamenon Magalhães,Paulo Guerra,Nilo Coelho,,,,,,,,,,,,
Hospital da Tamarineira,Local,Hospital,Aflitos,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Avenida Rosa e Silva,Ulisses Pernambucano,,,,,,,,,,,,,
Hospital Osvaldo Cruz,Local,Hospital,Santo Amaro,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Cemitério de Santo Amaro,Osvaldo Cruz,,,,,,,,,,,,,
Hospital Portugues,Local,Hospital,Ilha do Leite,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Polo Médico,Avenida Agamenon Magalhães,,,,,,,,,,,,,
Igreja da Capunga,Local,Templo Religioso,Boa Vista,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"""Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.""",Avenida Agamenon Magalhães,Colégio Americano Batista,Rua Dom Bosco,,,,,,,,,,,,
Igreja da Conceição dos Militares,Local,Templo Religioso,São José,http://www.ywamhaiti.org/wp-content/uploads/dancesilohette.gif,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aenean non nunc purus. Mauris non ornare felis. Maecenas et consequat erat, sed vulputate dolor. Nullam dictum nisl vitae est blandit, vitae vehicula dolor tempus. Duis at magna leo. Duis in arcu lobortis, maximus eros vel, rhoncus sem. Aliquam commodo nec sem vel tincidunt. Curabitur luctus ex quis tincidunt rutrum. Sed molestie aliquet mauris sed aliquet. Nam auctor dignissim volutpat. Sed vel nisl a lectus accumsan hendrerit. Phasellus ut congue eros.",Rua Nova,Painel da Batalha dos Guararapes,,,,,,,,,,,,,
